slug,outcome,analysis_outcome,label,category,category_label,family,data_frequency,panel_path,output_dir,figure_path,hybrid_excluded,cluster_var,reference_event_time,status,note,analysis_sample,n_panel_rows,n_observations,n_municipalities,n_municipalities_with_nonmissing_outcome,n_treated_municipalities,n_never_treated_municipalities,sample_year_min,sample_year_max,hybrid_municipalities_excluded,duplicate_unit_period_rows,event_time_step,analysis_period_note,event_time0_estimate,post_mean_event_1_8_ref0,post_abs_mean_event_1_8_ref0,n_pre_estimates,max_abs_pretrend_t,n_pre_p05,pretrend_label,n_post_estimates,pretrend_rank,post_abs_rank_value
inep_ind_publica_dsu_ef,inep_ind_publica_dsu_ef,inep_ind_publica_dsu_ef,Publica Dsu Ef,education,Education outcomes,teacher_profile,annual,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/teacher_profile/inep_ind_publica_dsu_ef,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_dsu_ef_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_dsu_ef.parquet,84777,40352,4037,4036,2792,1244,2011,2020,1534,0,1,,0.6937696181035425,1.810828958915729,1.810828958915729,6,6.636597386619178,5,fail,8,3,1.810828958915729
saeb_public_estadual_municipal_grade9_portuguese_saeb_mid_levels_3_5,saeb_public_estadual_municipal_grade9_portuguese_saeb_mid_levels_3_5,saeb_public_estadual_municipal_grade9_portuguese_saeb_mid_levels_3_5,Public Estadual Municipal Grade9 Portuguese Mid Levels 3 5,education,Education outcomes,achievement,biennial,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/biennial/achievement/saeb_public_estadual_municipal_grade9_portuguese_saeb_mid_levels_3_5,resources/figures/downstream_bjs_ref0_nonhybrid/education/biennial/saeb_public_estadual_municipal_grade9_portuguese_saeb_mid_levels_3_5_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/biennial/saeb_public_estadual_municipal_grade9_portuguese_saeb_mid_levels_3_5.parquet,80740,19482,4037,4032,2788,1244,2010,2018,1534,0,2,"Biennial assessment years use analysis period = assessment year - 1, so the first post-BVR assessment is event time 0 and adjacent waves are two-year steps.",1.3323189777584168,1.7629689036760485,1.7629689036760485,3,9.652920847076382,3,fail,3,3,1.7629689036760485
saeb_public_estadual_municipal_grade9_math_saeb_mid_levels_3_5,saeb_public_estadual_municipal_grade9_math_saeb_mid_levels_3_5,saeb_public_estadual_municipal_grade9_math_saeb_mid_levels_3_5,Public Estadual Municipal Grade9 Math Mid Levels 3 5,education,Education outcomes,achievement,biennial,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/biennial/achievement/saeb_public_estadual_municipal_grade9_math_saeb_mid_levels_3_5,resources/figures/downstream_bjs_ref0_nonhybrid/education/biennial/saeb_public_estadual_municipal_grade9_math_saeb_mid_levels_3_5_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/biennial/saeb_public_estadual_municipal_grade9_math_saeb_mid_levels_3_5.parquet,80740,19482,4037,4032,2788,1244,2010,2018,1534,0,2,"Biennial assessment years use analysis period = assessment year - 1, so the first post-BVR assessment is event time 0 and adjacent waves are two-year steps.",1.5494884787843155,1.7524972695885552,1.7524972695885552,3,6.06753002323792,2,fail,3,3,1.7524972695885552
saeb_public_estadual_municipal_grade9_math_media,saeb_public_estadual_municipal_grade9_math_media,saeb_public_estadual_municipal_grade9_math_media,Public Estadual Municipal Grade9 Math Media,education,Education outcomes,achievement,biennial,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/biennial/achievement/saeb_public_estadual_municipal_grade9_math_media,resources/figures/downstream_bjs_ref0_nonhybrid/education/biennial/saeb_public_estadual_municipal_grade9_math_media_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/biennial/saeb_public_estadual_municipal_grade9_math_media.parquet,80740,19482,4037,4032,2788,1244,2010,2018,1534,0,2,"Biennial assessment years use analysis period = assessment year - 1, so the first post-BVR assessment is event time 0 and adjacent waves are two-year steps.",1.339924463468755,1.7478025221570832,1.7478025221570832,3,6.086034670403183,2,fail,3,3,1.7478025221570832
inep_ind_publica_taxa_abandono_em,inep_ind_publica_taxa_abandono_em,inep_ind_publica_taxa_abandono_em,Publica Taxa Abandono Em,education,Education outcomes,dropout_flow,annual,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_ind_publica_taxa_abandono_em,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_taxa_abandono_em_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_taxa_abandono_em.parquet,84777,52275,4037,4030,2786,1244,2007,2019,1534,0,1,,-0.7008225584629724,-1.7385097358367743,1.7385097358367743,8,6.424053161921897,6,fail,8,3,1.7385097358367743
ab_esf_coverage_pp,ab_esf_coverage_pp,ab_esf_coverage_pp,Family Health Strategy coverage,birth_health,Birth and health outcomes,primary_care,annual,data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/primary_care/ab_esf_coverage_pp,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/ab_esf_coverage_pp_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/birth_health/annual/ab_esf_coverage_pp.parquet,84777,56475,4037,4036,2792,1244,2007,2020,1534,0,1,,-2.6778198635318966,-1.7330066203305419,1.7330066203305419,8,6.090429158868608,8,fail,8,3,1.7330066203305419
inep_ind_publica_taxa_aprovacao_ef_anos_finais,inep_ind_publica_taxa_aprovacao_ef_anos_finais,inep_ind_publica_taxa_aprovacao_ef_anos_finais,Publica Taxa Aprovacao Ef Anos Finais,education,Education outcomes,dropout_flow,annual,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_ind_publica_taxa_aprovacao_ef_anos_finais,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_taxa_aprovacao_ef_anos_finais_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_taxa_aprovacao_ef_anos_finais.parquet,84777,52439,4037,4036,2792,1244,2007,2019,1534,0,1,,0.2974035717260114,1.7038573693874315,1.7038573693874315,8,3.177466405862857,4,fail,8,3,1.7038573693874315
ideb_municipal_ef_initial_nota_saeb_lingua_portuguesa,ideb_municipal_ef_initial_nota_saeb_lingua_portuguesa,ideb_municipal_ef_initial_nota_saeb_lingua_portuguesa,Municipal Ef Initial Nota Lingua Portuguesa,education,Education outcomes,achievement,biennial,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/biennial/achievement/ideb_municipal_ef_initial_nota_saeb_lingua_portuguesa,resources/figures/downstream_bjs_ref0_nonhybrid/education/biennial/ideb_municipal_ef_initial_nota_saeb_lingua_portuguesa_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/biennial/ideb_municipal_ef_initial_nota_saeb_lingua_portuguesa.parquet,80740,28727,4037,3910,2697,1213,2004,2018,1534,0,2,"Biennial assessment years use analysis period = assessment year - 1, so the first post-BVR assessment is event time 0 and adjacent waves are two-year steps.",1.172881327395774,-1.6589415441340343,1.6589415441340343,4,5.330959335420168,4,fail,4,3,1.6589415441340343
inep_ind_municipal_taxa_aprovacao_ef,inep_ind_municipal_taxa_aprovacao_ef,inep_ind_municipal_taxa_aprovacao_ef,Municipal Taxa Aprovacao Ef,education,Education outcomes,dropout_flow,annual,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_ind_municipal_taxa_aprovacao_ef,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_municipal_taxa_aprovacao_ef_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_municipal_taxa_aprovacao_ef.parquet,84777,52118,4037,4026,2784,1242,2007,2019,1534,0,1,,0.0768769561290148,1.6145933758955535,1.6145933758955535,8,2.7969661832443413,1,fail,8,3,1.6145933758955535
ab_total_coverage_pp,ab_total_coverage_pp,ab_total_coverage_pp,Total primary-care coverage,birth_health,Birth and health outcomes,primary_care,annual,data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/primary_care/ab_total_coverage_pp,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/ab_total_coverage_pp_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/birth_health/annual/ab_total_coverage_pp.parquet,84777,56475,4037,4036,2792,1244,2007,2020,1534,0,1,,-2.3430961852905385,-1.5818529579324045,1.5818529579324045,8,5.860651691586139,8,fail,8,3,1.5818529579324045
inep_ind_publica_dsu_ef_anos_finais,inep_ind_publica_dsu_ef_anos_finais,inep_ind_publica_dsu_ef_anos_finais,Publica Dsu Ef Anos Finais,education,Education outcomes,teacher_profile,annual,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/teacher_profile/inep_ind_publica_dsu_ef_anos_finais,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_dsu_ef_anos_finais_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_dsu_ef_anos_finais.parquet,84777,40352,4037,4036,2792,1244,2011,2020,1534,0,1,,0.5346519522766363,1.5599007979550212,1.5599007979550212,6,6.073981241785924,5,fail,8,3,1.5599007979550212
inep_ind_publica_taxa_aprovacao_ef,inep_ind_publica_taxa_aprovacao_ef,inep_ind_publica_taxa_aprovacao_ef,Publica Taxa Aprovacao Ef,education,Education outcomes,dropout_flow,annual,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_ind_publica_taxa_aprovacao_ef,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_taxa_aprovacao_ef_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_taxa_aprovacao_ef.parquet,84777,52440,4037,4036,2792,1244,2007,2019,1534,0,1,,0.2303387846886634,1.5381084021989055,1.5381084021989055,8,4.56239054773827,4,fail,8,3,1.5381084021989055
sinasc_highedu_teen_mother_share_known_pp,sinasc_highedu_teen_mother_share_known_pp,sinasc_highedu_teen_mother_share_known_pp,Teen mother share: High education proxy,birth_health,Birth and health outcomes,sinasc_highedu,annual,data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu/sinasc_highedu_teen_mother_share_known_pp,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu_teen_mother_share_known_pp_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,SINASC outcomes inside the BDD health screen.,data/interim/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu_teen_mother_share_known_pp.parquet,84777,84584,4037,4036,2792,1244,2000,2020,1534,0,1,,0.2568269145447699,1.5270306656219945,1.5270306656219945,8,4.246979012497415,5,fail,8,3,1.5270306656219945
public_eja_enrollment_per_1000,enrollment_public_eja_total_per_1000,enrollment_public_eja_total_per_1000,"EJA enrollment per 1,000 residents, public schools",adult_eja,Adult education / EJA outcomes,adult_enrollment,annual,data/clean/downstream/bdd_adult_education_bvr_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/adult_eja/annual/adult_enrollment/public_eja_enrollment_per_1000,resources/figures/downstream_bjs_ref0_nonhybrid/adult_eja/annual/public_eja_enrollment_per_1000_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/adult_eja/annual/public_eja_enrollment_per_1000.parquet,84777,56482,4037,4036,2792,1244,2007,2020,1534,0,1,,3.794701361320673,-1.444472147659154,1.444472147659154,8,10.50983968375778,8,fail,8,3,1.444472147659154
imun_rotavirus_pp,imun_rotavirus_pp,imun_rotavirus_pp,Rotavirus coverage,birth_health,Birth and health outcomes,immunization,annual,data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/immunization/imun_rotavirus_pp,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/imun_rotavirus_pp_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/birth_health/annual/imun_rotavirus_pp.parquet,84777,60495,4037,4036,2792,1244,2006,2020,1534,0,1,,1.4673840527717734,1.3917373843844265,1.3917373843844265,8,2.626739012555449,2,fail,8,3,1.3917373843844265
saeb_public_estadual_municipal_grade9_math_saeb_low_levels_0_2,saeb_public_estadual_municipal_grade9_math_saeb_low_levels_0_2,saeb_public_estadual_municipal_grade9_math_saeb_low_levels_0_2,Public Estadual Municipal Grade9 Math Low Levels 0 2,education,Education outcomes,achievement,biennial,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/biennial/achievement/saeb_public_estadual_municipal_grade9_math_saeb_low_levels_0_2,resources/figures/downstream_bjs_ref0_nonhybrid/education/biennial/saeb_public_estadual_municipal_grade9_math_saeb_low_levels_0_2_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/biennial/saeb_public_estadual_municipal_grade9_math_saeb_low_levels_0_2.parquet,80740,19482,4037,4032,2788,1244,2010,2018,1534,0,2,"Biennial assessment years use analysis period = assessment year - 1, so the first post-BVR assessment is event time 0 and adjacent waves are two-year steps.",-1.483243838657918,-1.3767547317575106,1.3767547317575106,3,5.841091709707369,2,fail,3,3,1.3767547317575106
imun_pneumococica_pp,imun_pneumococica_pp,imun_pneumococica_pp,Pneumococcal coverage,birth_health,Birth and health outcomes,immunization,annual,data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/immunization/imun_pneumococica_pp,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/imun_pneumococica_pp_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/birth_health/annual/imun_pneumococica_pp.parquet,84777,44371,4037,4036,2792,1244,2010,2020,1534,0,1,,0.9513593627347,1.3662502185642893,1.3662502185642893,7,4.933315511300735,4,fail,8,3,1.3662502185642893
imun_meningococo_pp,imun_meningococo_pp,imun_meningococo_pp,Meningococcal coverage,birth_health,Birth and health outcomes,immunization,annual,data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/immunization/imun_meningococo_pp,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/imun_meningococo_pp_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/birth_health/annual/imun_meningococo_pp.parquet,84777,44371,4037,4036,2792,1244,2010,2020,1534,0,1,,2.524710991032616,1.3574657871313978,1.3574657871313978,7,5.6038606943889,2,fail,8,3,1.3574657871313978
ieps_cob_ab_pp,ieps_cob_ab_pp,ieps_cob_ab_pp,IEPS primary-care coverage,birth_health,Birth and health outcomes,ieps,annual,data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/ieps/ieps_cob_ab_pp,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/ieps_cob_ab_pp_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/birth_health/annual/ieps_cob_ab_pp.parquet,84777,44381,4037,4036,2792,1244,2010,2020,1534,0,1,,-1.3167407500861656,-1.3536914649402156,1.3536914649402156,7,5.5264166634069865,6,fail,8,3,1.3536914649402156
ieps_cob_esf_pp,ieps_cob_esf_pp,ieps_cob_esf_pp,IEPS Family Health Strategy coverage,birth_health,Birth and health outcomes,ieps,annual,data/clean/downstream/bdd_health_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/ieps/ieps_cob_esf_pp,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/ieps_cob_esf_pp_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/birth_health/annual/ieps_cob_esf_pp.parquet,84777,44381,4037,4036,2792,1244,2010,2020,1534,0,1,,-1.3151598467529444,-1.3169607013653035,1.3169607013653035,7,6.0175072447253175,7,fail,8,3,1.3169607013653035
saeb_public_estadual_municipal_grade9_portuguese_saeb_low_levels_0_2,saeb_public_estadual_municipal_grade9_portuguese_saeb_low_levels_0_2,saeb_public_estadual_municipal_grade9_portuguese_saeb_low_levels_0_2,Public Estadual Municipal Grade9 Portuguese Low Levels 0 2,education,Education outcomes,achievement,biennial,data/clean/downstream/bdd_education_bvr_screen_panel_2000_2020.parquet,resources/did/downstream_bjs_ref0_nonhybrid/education/biennial/achievement/saeb_public_estadual_municipal_grade9_portuguese_saeb_low_levels_0_2,resources/figures/downstream_bjs_ref0_nonhybrid/education/biennial/saeb_public_estadual_municipal_grade9_portuguese_saeb_low_levels_0_2_bjs_ref0_nonhybrid.png,True,municipality_id,0,ok,,data/interim/downstream_bjs_ref0_nonhybrid/education/biennial/saeb_public_estadual_municipal_grade9_portuguese_saeb_low_levels_0_2.parquet,80740,19482,4037,4032,2788,1244,2010,2018,1534,0,2,"Biennial assessment years use analysis period = assessment year - 1, so the first post-BVR assessment is event time 0 and adjacent waves are two-year steps.",-1.4412579909533505,-1.3146818597448533,1.3146818597448533,3,8.147075109259207,3,fail,3,3,1.3146818597448533
